created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2019-05-28 01:31:05 UTC,720,948,285,33,6,0,0,542,,,,
2019-05-28 01:31:23 UTC,721,981,306,44,2,0,0,1091,,,,
2019-05-28 01:31:39 UTC,722,975,303,63,6,2,1,1084,,,,
2019-05-28 01:31:54 UTC,723,1047,319,61,10,2,1,1087,,,,
2019-05-28 01:32:10 UTC,724,999,307,31,8,0,0,1071,,,,
2019-05-28 01:32:25 UTC,725,882,275,32,3,0,0,1072,,,,
2019-05-28 01:32:41 UTC,726,900,278,42,6,3,0,1135,,,,
2019-05-28 01:32:57 UTC,727,693,214,33,2,1,0,568,,,,
2019-05-28 01:33:13 UTC,728,675,216,26,2,1,0,1072,,,,
2019-05-28 01:33:33 UTC,729,810,256,34,5,0,0,1092,,,,
2019-05-28 01:33:48 UTC,730,978,313,45,6,2,0,1069,,,,
2019-05-28 01:34:04 UTC,731,747,234,48,4,1,0,1065,,,,
2019-05-28 01:34:19 UTC,732,726,225,40,6,4,0,1084,,,,
2019-05-28 01:34:35 UTC,733,843,263,39,8,3,0,1076,,,,
2019-05-28 01:34:51 UTC,734,762,244,41,2,0,0,1072,,,,
2019-05-28 01:35:06 UTC,735,624,200,38,2,0,0,1077,,,,
2019-05-28 01:35:22 UTC,736,765,249,43,2,0,0,1082,,,,
2019-05-28 01:35:37 UTC,737,828,258,31,2,0,0,1079,,,,
2019-05-28 01:35:53 UTC,738,843,270,36,2,1,0,1073,,,,
2019-05-28 01:36:08 UTC,739,804,253,30,1,1,0,1072,,,,
2019-05-28 01:36:24 UTC,740,936,294,35,3,0,0,1092,,,,
2019-05-28 01:36:39 UTC,741,837,258,44,5,2,0,1066,,,,
2019-05-28 01:36:55 UTC,742,699,216,34,5,3,0,1074,,,,
2019-05-28 01:37:11 UTC,743,804,244,22,3,0,0,1085,,,,
2019-05-28 01:37:26 UTC,744,864,271,43,2,0,0,1095,,,,
2019-05-28 01:37:42 UTC,745,669,210,29,2,1,0,1083,,,,
2019-05-28 01:37:57 UTC,746,512,151,2,36162,19712,7168,1064,,,,
2019-05-28 01:38:13 UTC,747,744,221,37,8,2,0,1076,,,,
2019-05-28 01:38:29 UTC,748,864,265,35,0,0,0,1078,,,,
2019-05-28 01:38:49 UTC,749,762,240,35,4,1,0,1079,,,,
2019-05-28 01:39:05 UTC,750,732,234,20,3,1,0,1078,,,,
2019-05-28 01:39:20 UTC,751,804,249,24,0,0,0,1089,,,,
2019-05-28 01:39:36 UTC,752,804,254,29,4,1,0,1072,,,,
2019-05-28 01:39:51 UTC,753,819,249,23,4,0,0,1282,,,,
2019-05-28 01:40:07 UTC,754,786,241,28,3,0,0,942,,,,
2019-05-28 01:40:22 UTC,755,606,185,24,2,1,0,1101,,,,
2019-05-28 01:40:38 UTC,756,648,203,27,2,1,0,1094,,,,
2019-05-28 01:40:54 UTC,757,588,186,31,4,0,0,1077,,,,
2019-05-28 01:41:09 UTC,758,747,235,45,5,1,0,534,,,,
2019-05-28 01:41:25 UTC,759,771,235,34,2,1,0,1093,,,,
2019-05-28 01:41:40 UTC,760,741,226,31,3,1,0,1076,,,,
2019-05-28 01:41:55 UTC,761,738,235,25,2,0,0,1075,,,,
2019-05-28 01:42:11 UTC,762,819,254,33,2,0,0,1053,,,,
2019-05-28 01:42:27 UTC,763,729,229,44,2,0,0,1094,,,,
2019-05-28 01:42:42 UTC,764,639,195,38,2,0,0,1071,,,,
2019-05-28 01:42:58 UTC,765,816,252,45,2,0,0,1086,,,,
2019-05-28 01:43:13 UTC,766,756,239,39,5,1,0,1077,,,,
2019-05-28 01:43:29 UTC,767,612,187,22,5,1,0,1070,,,,
2019-05-28 01:43:44 UTC,768,678,216,17,2,0,0,1066,,,,
2019-05-28 01:44:00 UTC,769,651,212,22,2,0,0,1068,,,,
2019-05-28 01:44:16 UTC,770,615,198,25,0,0,0,1077,,,,
2019-05-28 01:44:31 UTC,771,591,183,26,1,0,0,1077,,,,
2019-05-28 01:44:47 UTC,772,663,204,20,0,0,0,1077,,,,
2019-05-28 01:45:02 UTC,773,678,213,31,2,0,0,1061,,,,
2019-05-28 01:45:18 UTC,774,657,205,38,3,0,0,1070,,,,
2019-05-28 01:45:33 UTC,775,687,215,36,2,1,0,1084,,,,
2019-05-28 01:45:49 UTC,776,693,225,26,1,1,0,1070,,,,
2019-05-28 01:46:04 UTC,777,615,193,13,1,0,0,1061,,,,
2019-05-28 01:46:20 UTC,778,573,176,20,0,0,0,1059,,,,
2019-05-28 01:46:35 UTC,779,576,180,28,0,0,0,1133,,,,
2019-05-28 01:46:51 UTC,780,588,183,28,1,0,0,1082,,,,
2019-05-28 01:47:06 UTC,781,537,169,30,1,0,0,1035,,,,
2019-05-28 01:47:22 UTC,782,534,173,24,0,0,0,1124,,,,
2019-05-28 01:47:38 UTC,783,19712,7168,768,1024,1024,768,1063,,,,
2019-05-28 01:47:53 UTC,784,615,191,26,4,0,0,1100,,,,
2019-05-28 01:48:09 UTC,785,1280,768,1280,1282,35584,51456,1058,,,,
2019-05-28 01:48:24 UTC,786,660,200,21,1,0,0,1046,,,,
2019-05-28 01:48:40 UTC,787,675,207,26,4,0,0,1080,,,,
2019-05-28 01:48:55 UTC,788,624,196,33,2,0,0,1063,,,,
2019-05-28 01:49:11 UTC,789,519,159,26,2,0,0,1073,,,,
2019-05-28 01:49:26 UTC,790,627,177,24,2,1,0,551,,,,
2019-05-28 01:49:42 UTC,791,651,197,37,0,0,0,1081,,,,
2019-05-28 01:49:58 UTC,792,687,205,34,3,0,0,1067,,,,
2019-05-28 01:50:13 UTC,793,459,142,26,2,0,0,1059,,,,
2019-05-28 01:50:29 UTC,794,540,169,32,1,0,0,1060,,,,
2019-05-28 01:50:44 UTC,795,477,152,13,1,1,0,1076,,,,
2019-05-28 01:51:00 UTC,796,471,149,17,2,1,0,1043,,,,
2019-05-28 01:51:15 UTC,797,546,174,30,2,0,0,1090,,,,
2019-05-28 01:51:31 UTC,798,648,209,27,1,0,0,1075,,,,
2019-05-28 01:51:46 UTC,799,495,156,17,5,1,0,1055,,,,
2019-05-28 01:52:02 UTC,800,516,158,14,4,1,0,1067,,,,
2019-05-28 01:52:17 UTC,801,546,157,12,0,0,0,1078,,,,
2019-05-28 01:52:36 UTC,802,570,174,18,1,1,0,356,,,,
2019-05-28 01:52:51 UTC,803,1024,1026,12544,43776,6400,0,1079,,,,
2019-05-28 01:53:07 UTC,804,558,173,31,2,1,0,1074,,,,
2019-05-28 01:53:22 UTC,805,582,176,28,6,2,0,1091,,,,
2019-05-28 01:53:54 UTC,806,513,157,18,2,0,0,1066,,,,
2019-05-28 01:54:11 UTC,807,606,185,15,1,0,0,711,,,,
2019-05-28 01:54:27 UTC,808,459,146,13,2,1,0,1061,,,,
2019-05-28 01:54:43 UTC,809,495,159,11,2,2,0,1070,,,,
2019-05-28 01:54:58 UTC,810,531,169,24,1,0,0,1080,,,,
2019-05-28 01:55:14 UTC,811,537,163,18,4,1,0,1078,,,,
2019-05-28 01:55:29 UTC,812,555,172,11,1,0,0,1068,,,,
2019-05-28 01:55:45 UTC,813,609,185,29,2,0,0,1080,,,,
2019-05-28 01:56:00 UTC,814,588,178,24,2,0,0,1066,,,,
2019-05-28 01:56:16 UTC,815,516,153,19,2,0,0,1068,,,,
2019-05-28 01:56:31 UTC,816,561,173,18,1,0,0,1054,,,,
2019-05-28 01:56:47 UTC,817,579,183,21,0,0,0,1057,,,,
2019-05-28 01:57:03 UTC,818,576,181,23,1,0,0,1080,,,,
2019-05-28 01:57:18 UTC,819,474,148,20,1,0,0,1070,,,,
2019-05-28 01:57:34 UTC,820,630,189,18,2,0,0,1097,,,,
2019-05-28 01:57:49 UTC,821,579,173,20,2,0,0,1062,,,,
2019-05-28 01:58:05 UTC,822,591,176,30,2,0,0,1047,,,,
2019-05-28 01:58:20 UTC,823,483,154,27,0,0,0,1072,,,,
2019-05-28 01:58:36 UTC,824,450,141,37,2,0,0,1064,,,,
2019-05-28 01:58:51 UTC,825,447,136,23,2,0,0,1073,,,,
2019-05-28 01:59:07 UTC,826,426,133,14,0,0,0,1055,,,,
2019-05-28 01:59:22 UTC,827,486,153,22,4,0,0,1052,,,,
2019-05-28 01:59:38 UTC,828,480,151,25,7,2,0,1049,,,,
2019-05-28 01:59:53 UTC,829,447,137,20,3,2,0,1082,,,,
2019-05-28 02:00:09 UTC,830,483,151,20,1,0,0,1074,,,,
2019-05-28 02:00:24 UTC,831,486,153,19,2,0,0,1058,,,,
2019-05-28 02:00:40 UTC,832,462,144,21,1,0,0,1046,,,,
2019-05-28 02:00:56 UTC,833,414,127,20,3,0,0,1064,,,,
2019-05-28 02:01:11 UTC,834,489,149,21,3,0,0,1058,,,,
2019-05-28 02:01:27 UTC,835,498,155,23,0,0,0,1079,,,,
2019-05-28 02:01:42 UTC,836,420,136,10,2,0,0,1090,,,,
2019-05-28 02:01:58 UTC,837,525,165,27,2,0,0,1049,,,,
2019-05-28 02:02:13 UTC,838,522,159,25,1,0,0,1083,,,,
2019-05-28 02:02:29 UTC,839,19712,7168,768,1024,1024,768,1075,,,,
2019-05-28 02:02:45 UTC,840,663,206,14,1,1,0,1085,,,,
2019-05-28 02:03:00 UTC,841,432,137,14,4,1,0,1077,,,,
2019-05-28 02:03:16 UTC,842,381,112,15,1,0,0,1065,,,,
2019-05-28 02:03:31 UTC,843,399,124,13,2,0,0,1081,,,,
2019-05-28 02:03:47 UTC,844,444,140,19,2,0,0,1082,,,,
2019-05-28 02:04:03 UTC,845,501,154,25,0,0,0,1082,,,,
2019-05-28 02:04:18 UTC,846,447,140,25,0,0,0,1084,,,,
2019-05-28 02:04:33 UTC,847,378,115,17,0,0,0,1069,,,,
2019-05-28 02:04:49 UTC,848,372,117,8,0,0,0,1064,,,,
2019-05-28 02:05:04 UTC,849,405,124,15,0,0,0,1308,,,,
2019-05-28 02:05:20 UTC,850,393,123,10,0,0,0,1091,,,,
2019-05-28 02:05:35 UTC,851,519,162,9,1,0,0,1055,,,,
2019-05-28 02:05:51 UTC,852,513,162,12,1,0,0,1046,,,,
2019-05-28 02:06:09 UTC,853,357,116,13,0,0,0,1072,,,,
2019-05-28 02:06:25 UTC,854,432,135,26,0,0,0,1070,,,,
2019-05-28 02:06:40 UTC,855,441,133,15,1,0,0,1075,,,,
2019-05-28 02:06:56 UTC,856,468,142,12,1,0,0,1063,,,,
2019-05-28 02:07:11 UTC,857,474,143,8,0,0,0,1070,,,,
2019-05-28 02:07:27 UTC,858,462,133,19,2,1,0,1050,,,,
2019-05-28 02:07:43 UTC,859,570,176,21,4,2,0,1023,,,,
2019-05-28 02:07:58 UTC,860,492,153,21,1,0,0,1078,,,,
2019-05-28 02:08:14 UTC,861,435,131,22,0,0,0,1065,,,,
2019-05-28 02:08:29 UTC,862,474,147,21,1,0,0,1073,,,,
2019-05-28 02:08:45 UTC,863,339,104,19,1,0,0,1046,,,,
2019-05-28 02:09:00 UTC,864,360,111,10,0,0,0,1070,,,,
2019-05-28 02:09:16 UTC,865,512,513,22784,27392,3072,256,548,,,,
2019-05-28 02:09:31 UTC,866,339,107,17,1,0,0,1054,,,,
2019-05-28 02:09:47 UTC,867,432,137,17,1,0,0,1062,,,,
2019-05-28 02:10:02 UTC,868,462,136,15,0,0,0,1052,,,,
2019-05-28 02:10:18 UTC,869,468,141,23,4,1,0,1053,,,,
2019-05-28 02:10:34 UTC,870,447,140,23,5,1,0,1078,,,,
2019-05-28 02:10:49 UTC,871,492,145,22,1,1,0,1042,,,,
2019-05-28 02:11:05 UTC,872,438,127,24,3,0,0,1071,,,,
2019-05-28 02:11:20 UTC,873,333,103,18,2,0,0,550,,,,
2019-05-28 02:11:36 UTC,874,414,129,12,2,0,0,1065,,,,
2019-05-28 02:11:51 UTC,875,450,144,12,1,0,0,1070,,,,
2019-05-28 02:12:07 UTC,876,393,128,12,1,0,0,1066,,,,
2019-05-28 02:12:22 UTC,877,432,129,14,0,0,0,1075,,,,
2019-05-28 02:12:38 UTC,878,540,174,24,0,0,0,1079,,,,
2019-05-28 02:12:53 UTC,879,405,124,18,2,0,0,1076,,,,
2019-05-28 02:13:09 UTC,880,396,119,14,4,1,0,1058,,,,
2019-05-28 02:13:25 UTC,881,501,160,20,3,1,0,1052,,,,
2019-05-28 02:13:40 UTC,882,507,158,13,1,0,0,1072,,,,
2019-05-28 02:13:56 UTC,883,465,140,13,0,0,0,1057,,,,
2019-05-28 02:14:11 UTC,884,363,114,11,1,0,0,1097,,,,
2019-05-28 02:14:27 UTC,885,378,120,18,2,0,0,1056,,,,
2019-05-28 02:14:42 UTC,886,375,118,20,5,1,0,1061,,,,
2019-05-28 02:14:58 UTC,887,417,125,14,4,1,0,1083,,,,
2019-05-28 02:15:13 UTC,888,447,135,13,1,0,0,1054,,,,
2019-05-28 02:15:29 UTC,889,453,136,8,2,0,0,1058,,,,
2019-05-28 02:15:45 UTC,890,369,118,12,2,0,0,1074,,,,
2019-05-28 02:16:00 UTC,891,339,109,24,2,0,0,1080,,,,
2019-05-28 02:16:15 UTC,892,393,123,21,1,0,0,1057,,,,
2019-05-28 02:16:31 UTC,893,471,148,14,0,0,0,1064,,,,
2019-05-28 02:16:47 UTC,894,447,142,18,1,1,0,1068,,,,
2019-05-28 02:17:05 UTC,895,312,98,13,3,0,0,546,,,,
2019-05-28 02:17:20 UTC,896,372,112,30,4,0,0,1090,,,,
2019-05-28 02:17:36 UTC,897,375,116,25,2,0,0,1079,,,,
2019-05-28 02:17:51 UTC,898,405,124,11,3,1,0,1075,,,,
2019-05-28 02:18:07 UTC,899,390,118,17,5,1,0,1082,,,,
2019-05-28 02:18:23 UTC,900,512,513,16640,23552,2560,256,1064,,,,
2019-05-28 02:18:38 UTC,901,432,131,16,2,0,0,1028,,,,
2019-05-28 02:18:54 UTC,902,495,161,13,1,0,0,1075,,,,
2019-05-28 02:19:09 UTC,903,354,115,7,1,0,0,1055,,,,
2019-05-28 02:19:25 UTC,904,315,98,9,2,0,0,1054,,,,
2019-05-28 02:19:40 UTC,905,402,125,27,3,1,0,1066,,,,
2019-05-28 02:19:56 UTC,906,372,111,19,1,0,0,1087,,,,
2019-05-28 02:20:11 UTC,907,426,137,21,3,0,0,1067,,,,
2019-05-28 02:20:27 UTC,908,435,137,29,5,1,0,1085,,,,
2019-05-28 02:20:42 UTC,909,459,140,34,3,1,0,1053,,,,
2019-05-28 02:20:58 UTC,910,384,124,15,0,0,0,1042,,,,
2019-05-28 02:21:13 UTC,911,330,104,19,0,0,0,1083,,,,
2019-05-28 02:21:29 UTC,912,372,104,11,1,0,0,1065,,,,
2019-05-28 02:21:45 UTC,913,408,114,8,1,0,0,1057,,,,
2019-05-28 02:22:00 UTC,914,324,100,14,1,0,0,1088,,,,
2019-05-28 02:22:16 UTC,915,276,90,15,6,0,0,1065,,,,
2019-05-28 02:22:31 UTC,916,315,99,4,1,0,0,1059,,,,
2019-05-28 02:22:47 UTC,917,444,137,11,0,0,0,1076,,,,
2019-05-28 02:23:03 UTC,918,372,112,14,4,2,0,1051,,,,
2019-05-28 02:23:18 UTC,919,360,112,16,6,3,0,1052,,,,
2019-05-28 02:23:33 UTC,920,306,95,12,2,1,0,1070,,,,
2019-05-28 02:23:49 UTC,921,375,111,11,0,0,0,545,,,,
2019-05-28 02:24:05 UTC,922,345,100,13,1,0,0,1090,,,,
2019-05-28 02:24:20 UTC,923,351,109,14,1,0,0,1079,,,,
2019-05-28 02:24:54 UTC,924,507,142,14,1,0,0,705,,,,
2019-05-28 02:25:09 UTC,925,411,121,16,1,0,0,1066,,,,
2019-05-28 02:25:25 UTC,926,432,129,14,0,0,0,1069,,,,
2019-05-28 02:25:40 UTC,927,438,131,17,1,0,0,546,,,,
2019-05-28 02:25:56 UTC,928,399,124,17,1,0,0,1077,,,,
2019-05-28 02:26:11 UTC,929,384,120,15,1,0,0,1055,,,,
2019-05-28 02:26:27 UTC,930,417,132,16,0,0,0,1033,,,,
2019-05-28 02:26:43 UTC,931,330,98,14,2,1,0,1078,,,,
2019-05-28 02:26:58 UTC,932,345,98,11,2,1,0,1049,,,,
2019-05-28 02:27:14 UTC,933,393,120,15,0,0,0,1074,,,,
2019-05-28 02:27:29 UTC,934,369,114,11,0,0,0,1076,,,,
2019-05-28 02:27:45 UTC,935,402,123,6,0,0,0,1062,,,,
2019-05-28 02:28:00 UTC,936,324,99,12,0,0,0,1062,,,,
2019-05-28 02:28:16 UTC,937,291,92,10,0,0,0,1062,,,,
2019-05-28 02:28:31 UTC,938,393,127,7,0,0,0,1077,,,,
2019-05-28 02:28:47 UTC,939,465,147,26,1,0,0,1210,,,,
2019-05-28 02:29:03 UTC,940,405,127,22,1,0,0,1056,,,,
2019-05-28 02:29:18 UTC,941,351,106,8,1,0,0,1056,,,,
2019-05-28 02:29:34 UTC,942,375,110,13,2,0,0,1052,,,,
2019-05-28 02:29:49 UTC,943,375,109,15,0,0,0,1052,,,,
2019-05-28 02:30:05 UTC,944,369,110,14,0,0,0,1042,,,,
2019-05-28 02:30:20 UTC,945,333,105,11,1,0,0,1088,,,,
2019-05-28 02:30:36 UTC,946,288,91,3,1,0,0,1073,,,,
2019-05-28 02:30:51 UTC,947,324,105,8,0,0,0,1039,,,,
2019-05-28 02:31:07 UTC,948,312,100,12,0,0,0,1068,,,,
2019-05-28 02:31:22 UTC,949,369,117,22,0,0,0,1052,,,,
2019-05-28 02:31:38 UTC,950,438,135,14,0,0,0,1075,,,,
2019-05-28 02:31:53 UTC,951,393,120,15,3,1,0,1050,,,,
2019-05-28 02:32:09 UTC,952,318,96,15,2,1,0,1055,,,,
2019-05-28 02:32:25 UTC,953,351,111,16,2,0,0,1070,,,,
2019-05-28 02:32:40 UTC,954,372,118,13,1,0,0,1055,,,,
2019-05-28 02:32:56 UTC,955,411,129,23,2,0,0,1057,,,,
2019-05-28 02:33:11 UTC,956,348,112,19,1,0,0,1073,,,,
2019-05-28 02:33:27 UTC,957,321,104,21,0,0,0,1066,,,,
2019-05-28 02:33:42 UTC,958,366,117,19,0,0,0,1068,,,,
2019-05-28 02:33:58 UTC,959,414,138,26,1,0,0,1058,,,,
2019-05-28 02:34:13 UTC,960,345,110,18,2,0,0,1063,,,,
2019-05-28 02:34:29 UTC,961,351,111,11,0,0,0,549,,,,
2019-05-28 02:34:45 UTC,962,372,121,16,0,0,0,1083,,,,
2019-05-28 02:35:00 UTC,963,369,119,18,1,0,0,1067,,,,
2019-05-28 02:35:16 UTC,964,333,97,5,1,0,0,1051,,,,
2019-05-28 02:35:31 UTC,965,279,83,7,1,0,0,1065,,,,
2019-05-28 02:35:47 UTC,966,345,107,11,1,0,0,525,,,,
2019-05-28 02:36:02 UTC,967,411,127,14,0,0,0,1059,,,,
2019-05-28 02:36:18 UTC,968,390,121,12,0,0,0,1065,,,,
2019-05-28 02:36:33 UTC,969,384,119,14,0,0,0,1059,,,,
2019-05-28 02:36:49 UTC,970,414,130,18,0,0,0,1092,,,,
2019-05-28 02:37:04 UTC,971,366,114,15,0,0,0,1074,,,,
2019-05-28 02:37:20 UTC,972,300,88,9,0,0,0,1059,,,,
2019-05-28 02:37:36 UTC,973,255,78,3,0,0,0,1056,,,,
2019-05-28 02:37:51 UTC,974,348,113,4,0,0,0,1046,,,,
2019-05-28 02:38:07 UTC,975,375,123,9,1,1,0,1063,,,,
2019-05-28 02:38:23 UTC,976,390,122,16,2,1,0,1055,,,,
2019-05-28 02:38:38 UTC,977,381,119,10,0,0,0,1063,,,,
2019-05-28 02:38:53 UTC,978,318,96,6,0,0,0,549,,,,
2019-05-28 02:39:09 UTC,979,306,92,5,1,0,0,1039,,,,
2019-05-28 02:39:24 UTC,980,256,512,512,256,512,513,1079,,,,
2019-05-28 02:39:40 UTC,981,402,66,19712,7168,256,512,1057,,,,
2019-05-28 02:39:55 UTC,982,360,66,19712,7168,256,512,1051,,,,
2019-05-28 02:40:11 UTC,983,249,79,8,1,0,0,1051,,,,
2019-05-28 02:40:27 UTC,984,322,19712,7168,256,256,256,1069,,,,
2019-05-28 02:40:42 UTC,985,351,105,15,1,1,0,1076,,,,
2019-05-28 02:40:58 UTC,986,336,105,17,1,1,0,1048,,,,
2019-05-28 02:41:13 UTC,987,351,107,14,0,0,0,1066,,,,
2019-05-28 02:41:29 UTC,988,327,101,14,1,0,0,1052,,,,
2019-05-28 02:41:44 UTC,989,312,94,17,1,0,0,1062,,,,
2019-05-28 02:42:00 UTC,990,309,94,10,0,0,0,1068,,,,
2019-05-28 02:42:15 UTC,991,354,112,17,1,0,0,1066,,,,
2019-05-28 02:42:31 UTC,992,438,136,25,0,0,0,1081,,,,
2019-05-28 02:42:46 UTC,993,387,120,11,0,0,0,1051,,,,
2019-05-28 02:43:02 UTC,994,315,99,17,1,0,0,524,,,,
2019-05-28 02:43:17 UTC,995,330,107,21,1,0,0,1047,,,,
2019-05-28 02:43:33 UTC,996,375,112,17,2,0,0,1079,,,,
2019-05-28 02:43:49 UTC,997,327,96,16,2,0,0,1055,,,,
2019-05-28 02:44:04 UTC,998,324,106,14,1,0,0,1086,,,,
2019-05-28 02:44:22 UTC,999,333,105,11,1,0,0,722,,,,
2019-05-28 02:44:38 UTC,1000,333,104,14,0,0,0,1058,,,,
2019-05-28 02:44:53 UTC,1001,405,124,25,0,0,0,1078,,,,
2019-05-28 02:45:09 UTC,1002,318,100,14,1,1,0,1061,,,,
2019-05-28 02:45:24 UTC,1003,297,95,3,0,0,0,1079,,,,
2019-05-28 02:45:40 UTC,1004,351,107,11,0,0,0,1073,,,,
2019-05-28 02:45:56 UTC,1005,318,100,8,2,0,0,1058,,,,
2019-05-28 02:46:11 UTC,1006,300,97,9,1,0,0,1086,,,,
2019-05-28 02:46:27 UTC,1007,270,84,7,1,0,0,1068,,,,
2019-05-28 02:46:42 UTC,1008,321,95,16,4,0,0,1073,,,,
2019-05-28 02:46:58 UTC,1009,393,125,19,5,0,0,1072,,,,
2019-05-28 02:47:13 UTC,1010,411,127,18,2,0,0,1082,,,,
2019-05-28 02:47:29 UTC,1011,372,66,19712,7168,256,512,1056,,,,
2019-05-28 02:47:44 UTC,1012,256,512,513,12032,24064,3584,540,,,,
2019-05-28 02:48:00 UTC,1013,312,95,11,1,0,0,1049,,,,
2019-05-28 02:48:16 UTC,1014,256,513,7424,22016,3328,256,1072,,,,
2019-05-28 02:48:31 UTC,1015,348,108,13,0,0,0,1079,,,,
2019-05-28 02:48:47 UTC,1016,309,101,13,1,1,0,1608,,,,
2019-05-28 02:49:02 UTC,1017,330,109,13,2,1,0,1068,,,,
2019-05-28 02:49:19 UTC,1018,288,96,7,1,0,0,1529,,,,
